Results when running the crawler with the following settings:
	initialURL=http://www.hkbu.edu.hk/eng/main/index.jsp
	maxURLs=100
	maxPoolSize=10

Note: One URL didn't get crawled due to a 403 error.

HTTP error fetching URL for http://buwww.hkbu.edu.hk/eng/about/privacy.jsp
crawler.PageResultException: HTTP error fetching URL
	at crawler.Http.get(Http.java:67)
	at crawler.Crawler.start(Crawler.java:55)
	at crawler.SearchServer.main(SearchServer.java:29)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:483)
	at com.intellij.rt.execution.application.AppMain.main(AppMain.java:147)

URL LAST_CRAWLED(EPOCH) WORD FIRST_OCCURRENCE NUM_OCCURRENCES

http://ge.hkbu.edu.hk/ge-committee/ 1477217851750 jennifer 444 1
http://ge.hkbu.edu.hk/ge-committee/ 1477217851750 across 297 1
http://ge.hkbu.edu.hk/ge-committee/ 1477217851750 joshua 517 1
http://ge.hkbu.edu.hk/ge-committee/ 1477217851750 member 599 1
http://ge.hkbu.edu.hk/ge-committee/ 1477217851750 categories 205 2
http://ge.hkbu.edu.hk/ge-committee/ 1477217851750 benz 534 1
http://ge.hkbu.edu.hk/ge-committee/ 1477217851750 implementing 163 1
http://ge.hkbu.edu.hk/ge-committee/ 1477217851750 cannot 557 1
http://ge.hkbu.edu.hk/ge-committee/ 1477217851750 allen 526 1
http://ge.hkbu.edu.hk/ge-committee/ 1477217851750 civilization 574 1
http://ge.hkbu.edu.hk/ge-committee/ 1477217851750 lap 407 1
http://ge.hkbu.edu.hk/ge-committee/ 1477217851750 leevan 510 1
http://ge.hkbu.edu.hk/ge-committee/ 1477217851750 ling 509 1
http://ge.hkbu.edu.hk/ge-committee/ 1477217851750 logistics 321 1
http://ge.hkbu.edu.hk/ge-committee/ 1477217851750 head 457 1
http://ge.hkbu.edu.hk/ge-committee/ 1477217851750 eva 419 1
http://ge.hkbu.edu.hk/ge-committee/ 1477217851750 bettina 577 1
http://ge.hkbu.edu.hk/ge-committee/ 1477217851750 approve 220 1
http://ge.hkbu.edu.hk/ge-committee/ 1477217851750 nominated 474 1
http://ge.hkbu.edu.hk/ge-committee/ 1477217851750 timothy 502 1
http://eyesonhkbu.hkbu.edu.hk/index.php/zh-CN/scholar-shares 1477217861757 calendar 8 1
http://eyesonhkbu.hkbu.edu.hk/index.php/zh-CN/scholar-shares 1477217861757 menu 5 1
http://eyesonhkbu.hkbu.edu.hk/index.php/zh-CN/scholar-shares 1477217861757 hkbu 3 1
http://eyesonhkbu.hkbu.edu.hk/index.php/zh-CN/scholar-shares 1477217861757 eng 4 1
http://eyesonhkbu.hkbu.edu.hk/index.php/zh-CN/scholar-shares 1477217861757 eyes 1 1
http://eyesonhkbu.hkbu.edu.hk/index.php/zh-CN/scholar-shares 1477217861757 iframe 9 1
http://eyesonhkbu.hkbu.edu.hk/index.php/zh-CN/scholar-shares 1477217861757 wetalk 6 2
http://aao.hkbu.edu.hk/index.php?section=147&lang=2 1477217898131 eng 1 1
http://aao.hkbu.edu.hk/index.php?section=147&lang=2 1477217898131 microsoft 2 1
http://aao.hkbu.edu.hk/index.php?section=147&lang=2 1477217898131 explorer 4 1
http://aao.hkbu.edu.hk/index.php?section=147&lang=2 1477217898131 internet 3 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 career 14 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 copyright 307 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 education 60 4
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 about 30 4
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 videos 51 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 graduate 61 3
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 carbon 120 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 enter 26 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 state 82 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 knowledge 76 3
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 large 21 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 programmes 54 3
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 admissions 52 4
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 baptist 310 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 kong 309 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 hong 308 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 mission 40 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 schools 94 4
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 reserved 314 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 institutes 79 6
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 institute 85 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 conference 123 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 students 4 3
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 teaching 0 12
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 global 106 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 giving 11 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 commons 118 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 alumni 8 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 current 5 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 search 27 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 library 16 3
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 low 119 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 elearning 64 3
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 rights 313 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 departments 91 4
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 event 17 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 map 115 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 centres 81 4
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 key 83 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 policy 306 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 calendar 18 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 vice 38 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 staff 7 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 menu 25 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 faculties 93 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 attributes 62 3
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 facilities 124 6
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 governance 44 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 publications 47 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 small 23 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 quick 19 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 excellence 75 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 offices 92 6
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 research 72 10
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 newsletters 50 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 academic 96 3
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 contact 289 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 links 20 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 from 35 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 keyword 28 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 creativity 87 3
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 prospective 3 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 connections 107 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 sitemap 302 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 officers 46 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 all 312 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 hkbu 2 8
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 campus 69 9
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 internationalisation 109 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 mainland 110 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 offshore 88 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 visitors 9 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 vision 42 4
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 chancellor 39 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 transfer 77 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 laboratory 84 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 support 68 6
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 university 45 3
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 affiliated 102 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 privacy 305 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 learning 1 14
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 media 10 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 medium 22 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 life 172 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 general 59 3
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 buniport 15 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 supporting 100 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 eng 24 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 sports 125 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 message 34 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 home 189 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 administrative 98 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 accommodation 122 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 catering 127 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 president 36 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 based 156 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 challenge 182 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 itself 152 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 range 165 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 prides 151 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 long 173 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 globalised 185 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 offer 162 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 broad 155 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 providing 154 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 inspiring 159 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 groom 171 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 economy 188 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 extensive 164 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 learners 174 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 take 179 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 ready 177 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/introduction.jsp 1477217833874 designed 169 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 copyright 193 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 about 13 4
http://kto.hkbu.edu.hk/eng/ 1477217850662 visual 128 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 knowledge 1 7
http://kto.hkbu.edu.hk/eng/ 1477217850662 baptist 6 4
http://kto.hkbu.edu.hk/eng/ 1477217850662 kong 5 7
http://kto.hkbu.edu.hk/eng/ 1477217850662 hong 4 7
http://kto.hkbu.edu.hk/eng/ 1477217850662 reserved 203 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 search 40 2
http://kto.hkbu.edu.hk/eng/ 1477217850662 rights 202 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 arts 129 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 policy 205 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 more 97 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 staff 82 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 marks 219 2
http://kto.hkbu.edu.hk/eng/ 1477217850662 marketing 105 2
http://kto.hkbu.edu.hk/eng/ 1477217850662 information 157 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 shaw 183 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 publications 75 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 contact 84 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 lam 179 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 all 201 2
http://kto.hkbu.edu.hk/eng/ 1477217850662 hkbu 50 4
http://kto.hkbu.edu.hk/eng/ 1477217850662 campus 184 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 transfer 2 9
http://kto.hkbu.edu.hk/eng/ 1477217850662 support 78 2
http://kto.hkbu.edu.hk/eng/ 1477217850662 student 83 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 university 7 4
http://kto.hkbu.edu.hk/eng/ 1477217850662 privacy 204 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 best 56 4
http://kto.hkbu.edu.hk/eng/ 1477217850662 media 72 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 home 0 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 associated 218 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 school 101 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 email 168 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 office 3 4
http://kto.hkbu.edu.hk/eng/ 1477217850662 edu 171 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 communication 158 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 campaign 106 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 chemistry 139 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 application 32 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 service 227 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 building 180 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 road 182 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 fax 174 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 address 175 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 activities 15 5
http://kto.hkbu.edu.hk/eng/ 1477217850662 events 67 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 committee 60 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 chinese 131 3
http://kto.hkbu.edu.hk/eng/ 1477217850662 work 49 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 literature 132 2
http://kto.hkbu.edu.hk/eng/ 1477217850662 technology 25 5
http://kto.hkbu.edu.hk/eng/ 1477217850662 maintenance 34 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 seminar 99 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 series 100 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 challenge 64 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 medicine 144 3
http://kto.hkbu.edu.hk/eng/ 1477217850662 areas 125 2
http://kto.hkbu.edu.hk/eng/ 1477217850662 record 39 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 science 136 2
http://kto.hkbu.edu.hk/eng/ 1477217850662 kowloon 189 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 tong 190 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 funding 77 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 introduction 43 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 cancer 151 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 partnership 94 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 health 134 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 strategic 35 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 advisory 59 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 resources 81 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 business 88 2
http://kto.hkbu.edu.hk/eng/ 1477217850662 english 137 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 computer 140 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 training 91 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 telephone 173 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 fund 37 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 david 177 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 registered 224 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 logos 221 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 downloads 79 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 showcases 24 2
http://kto.hkbu.edu.hk/eng/ 1477217850662 trademarks 223 2
http://kto.hkbu.edu.hk/eng/ 1477217850662 gallery 76 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 announcement 74 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 enquiry 167 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 method 110 2
http://kto.hkbu.edu.hk/eng/ 1477217850662 physics 142 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 drug 155 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 patent 30 5
http://kto.hkbu.edu.hk/eng/ 1477217850662 herb 156 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 biotechnology 150 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 navigation 9 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 biology 127 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 past 18 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 ktp 23 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 kto 14 3
http://kto.hkbu.edu.hk/eng/ 1477217850662 investigational 48 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 neurodegenerative 162 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 licensing 53 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 alzheimer 149 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 display 154 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 toggle 8 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 entrepreneurship 55 5
http://kto.hkbu.edu.hk/eng/ 1477217850662 mpcf 41 3
http://kto.hkbu.edu.hk/eng/ 1477217850662 partners 70 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 tumor 166 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 renfrew 181 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 space 66 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 nanotechnology 161 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 consultancy 46 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 tsssu 71 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 useful 80 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 mathematics 145 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 gag 104 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 dlb 176 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 ltd 54 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 tcm 165 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 san 62 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 center 73 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 informatics 135 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 berkeley 109 2
http://kto.hkbu.edu.hk/eng/ 1477217850662 translation 133 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 parkinson 164 1
http://kto.hkbu.edu.hk/eng/ 1477217850662 upcoming 16 2
http://pers.hkbu.edu.hk/applicationforms 1477217828405 baptist 2 1
http://pers.hkbu.edu.hk/applicationforms 1477217828405 kong 1 1
http://pers.hkbu.edu.hk/applicationforms 1477217828405 hong 0 1
http://pers.hkbu.edu.hk/applicationforms 1477217828405 teaching 34 2
http://pers.hkbu.edu.hk/applicationforms 1477217828405 staff 37 3
http://pers.hkbu.edu.hk/applicationforms 1477217828405 research 60 1
http://pers.hkbu.edu.hk/applicationforms 1477217828405 academic 33 2
http://pers.hkbu.edu.hk/applicationforms 1477217828405 from 72 1
http://pers.hkbu.edu.hk/applicationforms 1477217828405 university 3 1
http://pers.hkbu.edu.hk/applicationforms 1477217828405 general 61 1
http://pers.hkbu.edu.hk/applicationforms 1477217828405 administrative 57 1
http://pers.hkbu.edu.hk/applicationforms 1477217828405 through 23 1
http://pers.hkbu.edu.hk/applicationforms 1477217828405 applicants 16 1
http://pers.hkbu.edu.hk/applicationforms 1477217828405 download 69 1
http://pers.hkbu.edu.hk/applicationforms 1477217828405 office 5 1
http://pers.hkbu.edu.hk/applicationforms 1477217828405 personal 19 1
http://pers.hkbu.edu.hk/applicationforms 1477217828405 application 7 1
http://pers.hkbu.edu.hk/applicationforms 1477217828405 professional 59 1
